"735";"Estudiante 00735";"6.200000";"6.200000";"5.400000";"5.400000";"5.200000";"6.000000";"5.400000";"5.600000"
"736";"Estudiante 00736";"4.700000";"5.500000";"5.300000";"4.400000";"5.300000";"5.300000";"5.200000";"5.700000"
"737";"Estudiante 00737";"4.600000";"4.100000";"3.700000";"3.700000";"4.700000";"3.800000";"4.400000";"6.300000"
"738";"Estudiante 00738";"4.300000";"4.400000";"4.700000";"5.500000";"4.500000";"5.200000";"5.100000";"6.900000"
"739";"Estudiante 00739";"5.600000";"5.700000";"6.400000";"6.300000";"6.300000";"6.200000";"6.100000";"6.100000"
"740";"Estudiante 00740";"4.800000";"4.600000";"4.600000";"3.900000";"4.900000";"4.700000";"4.900000";"6.100000"
"741";"Estudiante 00741";"6.100000";"5.600000";"5.600000";"6.000000";"6.300000";"5.400000";"6.000000";"6.000000"
"742";"Estudiante 00742";"6.100000";"6.200000";"6.200000";"6.700000";"6.500000";"5.800000";"6.200000";"6.300000"
"743";"Estudiante 00743";"4.300000";"4.200000";"3.800000";"3.800000";"4.500000";"4.100000";"4.900000";"6.800000"
"744";"Estudiante 00744";"4.500000";"4.300000";"4.100000";"4.200000";"4.400000";"4.700000";"4.800000";"5.600000"
"745";"Estudiante 00745";"4.400000";"4.700000";"5.100000";"4.200000";"5.000000";"4.600000";"4.600000";"6.300000"
"746";"Estudiante 00746";"4.600000";"5.100000";"4.500000";"4.400000";"4.400000";"4.800000";"5.400000";"5.800000"
"747";"Estudiante 00747";"4.400000";"5.300000";"4.600000";"4.600000";"4.700000";"5.100000";"4.400000";"6.100000"
"748";"Estudiante 00748";"5.800000";"6.800000";"6.600000";"6.500000";"6.700000";"5.900000";"6.800000";"5.700000"
"749";"Estudiante 00749";"5.700000";"6.600000";"6.200000";"5.900000";"6.500000";"5.900000";"6.300000";"7.000000"
"750";"Estudiante 00750";"3.500000";"4.200000";"4.000000";"3.800000";"3.500000";"4.400000";"4.300000";"6.400000"
"751";"Estudiante 00751";"4.700000";"4.400000";"4.400000";"4.600000";"3.900000";"4.300000";"4.300000";"6.200000"
"752";"Estudiante 00752";"6.000000";"7.000000";"6.600000";"5.900000";"5.900000";"6.000000";"6.000000";"6.800000"
"753";"Estudiante 00753";"5.500000";"5.800000";"5.500000";"5.600000";"4.800000";"5.400000";"5.400000";"6.000000"
"754";"Estudiante 00754";"6.300000";"6.700000";"6.600000";"5.600000";"6.200000";"6.400000";"6.500000";"6.700000"
"755";"Estudiante 00755";"5.100000";"5.100000";"5.600000";"5.700000";"5.700000";"5.000000";"4.900000";"6.800000"
"756";"Estudiante 00756";"6.400000";"6.400000";"6.800000";"6.200000";"6.500000";"7.000000";"6.600000";"5.800000"
"757";"Estudiante 00757";"5.500000";"5.000000";"5.200000";"4.900000";"5.100000";"5.700000";"4.800000";"6.800000"
"758";"Estudiante 00758";"4.500000";"4.700000";"4.400000";"4.400000";"4.900000";"5.100000";"4.200000";"6.500000"
"759";"Estudiante 00759";"5.100000";"5.200000";"4.400000";"4.600000";"4.700000";"5.200000";"4.600000";"6.700000"
"760";"Estudiante 00760";"6.900000";"6.200000";"7.000000";"6.800000";"6.000000";"6.300000";"6.200000";"6.000000"
"761";"Estudiante 00761";"3.900000";"3.800000";"4.700000";"4.000000";"4.000000";"4.500000";"4.100000";"6.300000"
"762";"Estudiante 00762";"5.500000";"5.700000";"6.000000";"5.400000";"5.600000";"6.200000";"5.700000";"6.900000"
"763";"Estudiante 00763";"3.800000";"4.300000";"4.300000";"3.800000";"3.700000";"4.400000";"4.700000";"6.900000"
"764";"Estudiante 00764";"5.600000";"6.300000";"6.200000";"6.300000";"5.400000";"5.600000";"5.200000";"6.100000"
"765";"Estudiante 00765";"6.800000";"6.800000";"6.600000";"6.500000";"6.300000";"6.400000";"6.500000";"5.700000"
"766";"Estudiante 00766";"5.100000";"5.600000";"5.300000";"6.000000";"5.500000";"6.100000";"5.200000";"6.100000"
"767";"Estudiante 00767";"5.600000";"5.200000";"6.200000";"5.400000";"5.400000";"6.400000";"6.000000";"6.600000"
"768";"Estudiante 00768";"5.100000";"5.000000";"5.300000";"5.200000";"5.400000";"5.400000";"5.100000";"6.700000"
"769";"Estudiante 00769";"5.200000";"5.600000";"5.900000";"5.600000";"6.000000";"5.700000";"5.700000";"5.900000"
"770";"Estudiante 00770";"5.300000";"4.800000";"5.400000";"5.100000";"4.600000";"5.700000";"5.300000";"6.000000"
"771";"Estudiante 00771";"6.400000";"5.300000";"6.400000";"5.800000";"6.100000";"5.300000";"5.500000";"6.400000"
"772";"Estudiante 00772";"6.000000";"6.400000";"6.000000";"6.700000";"6.500000";"5.900000";"6.700000";"6.400000"
"773";"Estudiante 00773";"4.500000";"3.900000";"4.300000";"4.600000";"3.800000";"4.200000";"4.300000";"6.100000"
"774";"Estudiante 00774";"4.400000";"5.100000";"4.500000";"4.900000";"4.400000";"5.200000";"4.500000";"6.200000"
"775";"Estudiante 00775";"6.200000";"5.600000";"6.000000";"5.500000";"5.900000";"5.600000";"6.200000";"6.100000"
"776";"Estudiante 00776";"4.100000";"4.700000";"4.100000";"4.100000";"4.700000";"4.600000";"4.000000";"5.700000"
"777";"Estudiante 00777";"4.000000";"3.900000";"4.300000";"4.000000";"4.300000";"4.600000";"4.300000";"6.200000"
"778";"Estudiante 00778";"4.600000";"4.500000";"4.500000";"4.100000";"4.900000";"4.300000";"4.700000";"6.400000"
"779";"Estudiante 00779";"4.700000";"5.300000";"5.000000";"5.500000";"4.700000";"5.700000";"4.700000";"5.900000"
"780";"Estudiante 00780";"4.900000";"5.000000";"5.400000";"5.100000";"4.700000";"4.900000";"5.000000";"6.100000"
"781";"Estudiante 00781";"6.300000";"6.900000";"6.000000";"6.400000";"5.900000";"6.600000";"6.400000";"5.600000"
"782";"Estudiante 00782";"4.400000";"4.400000";"4.700000";"4.300000";"5.100000";"5.000000";"5.100000";"6.300000"
"783";"Estudiante 00783";"6.200000";"5.700000";"6.100000";"6.500000";"6.000000";"6.300000";"6.600000";"5.500000"
"784";"Estudiante 00784";"5.300000";"5.300000";"4.800000";"4.800000";"5.700000";"5.800000";"5.100000";"6.200000"
"785";"Estudiante 00785";"5.700000";"5.900000";"5.400000";"6.100000";"6.000000";"6.100000";"5.600000";"6.600000"
"786";"Estudiante 00786";"5.800000";"5.400000";"5.500000";"5.600000";"5.200000";"5.400000";"5.200000";"6.700000"
"787";"Estudiante 00787";"4.000000";"4.100000";"3.800000";"4.300000";"4.200000";"4.300000";"4.500000";"6.700000"
"788";"Estudiante 00788";"5.400000";"5.400000";"4.800000";"4.700000";"4.300000";"5.300000";"5.100000";"6.900000"
"789";"Estudiante 00789";"4.500000";"4.400000";"4.500000";"4.500000";"4.700000";"4.300000";"4.200000";"5.900000"
"790";"Estudiante 00790";"4.500000";"4.900000";"4.400000";"4.400000";"4.900000";"4.200000";"5.000000";"6.600000"
"791";"Estudiante 00791";"6.800000";"6.600000";"6.800000";"6.400000";"6.700000";"7.000000";"6.800000";"6.400000"
"792";"Estudiante 00792";"5.200000";"5.600000";"5.600000";"5.800000";"5.900000";"5.100000";"5.000000";"6.800000"
"793";"Estudiante 00793";"6.300000";"6.400000";"6.800000";"6.300000";"7.000000";"7.000000";"6.600000";"5.500000"
"794";"Estudiante 00794";"3.800000";"3.500000";"3.600000";"4.300000";"4.100000";"4.100000";"4.500000";"6.100000"
"795";"Estudiante 00795";"6.200000";"5.800000";"5.400000";"5.500000";"5.700000";"5.500000";"5.800000";"6.200000"
"796";"Estudiante 00796";"6.000000";"5.800000";"5.400000";"5.300000";"6.400000";"5.300000";"6.400000";"6.300000"
"797";"Estudiante 00797";"4.800000";"3.700000";"3.700000";"4.000000";"3.900000";"3.900000";"4.700000";"6.900000"
"798";"Estudiante 00798";"6.500000";"6.900000";"6.800000";"6.000000";"6.400000";"6.500000";"6.000000";"6.400000"
"799";"Estudiante 00799";"3.800000";"4.500000";"4.000000";"4.000000";"3.700000";"4.400000";"3.600000";"6.100000"
"800";"Estudiante 00800";"6.300000";"6.800000";"6.500000";"6.000000";"5.900000";"5.700000";"6.300000";"6.200000"
"801";"Estudiante 00801";"5.500000";"5.500000";"4.800000";"4.800000";"5.500000";"5.100000";"5.200000";"5.900000"
"802";"Estudiante 00802";"6.000000";"6.000000";"4.900000";"5.500000";"6.000000";"5.500000";"5.000000";"6.900000"
"803";"Estudiante 00803";"6.800000";"6.600000";"6.500000";"6.400000";"6.500000";"6.800000";"6.000000";"6.800000"
"804";"Estudiante 00804";"5.800000";"5.400000";"5.800000";"6.500000";"6.100000";"6.200000";"6.000000";"6.200000"
"805";"Estudiante 00805";"6.700000";"6.000000";"6.200000";"6.600000";"6.700000";"6.800000";"6.100000";"5.800000"
"806";"Estudiante 00806";"3.600000";"4.300000";"4.300000";"4.000000";"3.600000";"4.200000";"4.200000";"6.500000"
"807";"Estudiante 00807";"6.900000";"6.800000";"6.900000";"6.400000";"6.300000";"6.300000";"6.700000";"5.900000"
"808";"Estudiante 00808";"5.800000";"5.900000";"5.600000";"6.200000";"5.900000";"5.900000";"5.700000";"6.800000"
"809";"Estudiante 00809";"5.200000";"5.400000";"4.500000";"5.600000";"4.600000";"5.200000";"4.800000";"6.300000"
"810";"Estudiante 00810";"4.700000";"4.200000";"4.200000";"3.700000";"4.800000";"4.500000";"3.900000";"6.300000"
"811";"Estudiante 00811";"6.700000";"6.700000";"5.900000";"5.700000";"6.000000";"5.600000";"5.700000";"5.800000"
"812";"Estudiante 00812";"4.500000";"4.400000";"4.800000";"4.500000";"4.600000";"4.300000";"4.600000";"6.500000"
"813";"Estudiante 00813";"5.500000";"5.500000";"5.600000";"5.800000";"6.500000";"6.400000";"5.700000";"6.800000"
"814";"Estudiante 00814";"5.700000";"5.000000";"5.500000";"5.100000";"5.500000";"4.800000";"5.000000";"6.700000"
"815";"Estudiante 00815";"6.000000";"5.500000";"5.400000";"6.000000";"5.900000";"5.300000";"6.000000";"6.500000"
"816";"Estudiante 00816";"4.900000";"4.800000";"4.800000";"4.600000";"4.600000";"4.400000";"4.900000";"5.600000"
"817";"Estudiante 00817";"6.900000";"6.400000";"6.700000";"6.800000";"6.000000";"6.000000";"6.300000";"6.300000"
"818";"Estudiante 00818";"6.800000";"6.200000";"6.400000";"6.300000";"6.900000";"7.000000";"6.800000";"6.400000"
"819";"Estudiante 00819";"3.400000";"3.700000";"4.000000";"3.800000";"3.500000";"3.900000";"4.500000";"5.900000"
"820";"Estudiante 00820";"4.300000";"4.900000";"4.800000";"4.800000";"4.900000";"4.000000";"3.800000";"5.900000"
"821";"Estudiante 00821";"6.500000";"6.500000";"6.000000";"6.600000";"5.900000";"5.500000";"6.500000";"6.000000"
"822";"Estudiante 00822";"6.600000";"7.000000";"6.000000";"6.000000";"6.200000";"6.800000";"6.400000";"6.400000"
"823";"Estudiante 00823";"5.900000";"5.400000";"5.700000";"6.100000";"5.700000";"5.700000";"6.100000";"6.700000"
"824";"Estudiante 00824";"6.100000";"6.100000";"6.200000";"6.100000";"6.100000";"6.900000";"6.600000";"6.800000"
"825";"Estudiante 00825";"6.600000";"6.200000";"6.500000";"6.200000";"6.600000";"6.300000";"6.600000";"5.900000"
"826";"Estudiante 00826";"5.300000";"5.900000";"5.100000";"5.800000";"5.100000";"5.400000";"5.500000";"6.800000"
"827";"Estudiante 00827";"5.000000";"5.200000";"6.000000";"5.400000";"6.100000";"5.800000";"5.500000";"6.700000"
"828";"Estudiante 00828";"5.400000";"5.100000";"4.800000";"5.100000";"5.600000";"4.900000";"6.000000";"6.600000"
"829";"Estudiante 00829";"4.900000";"5.100000";"4.800000";"5.100000";"4.800000";"4.700000";"5.000000";"6.200000"
"830";"Estudiante 00830";"6.100000";"5.100000";"5.900000";"5.900000";"5.500000";"5.000000";"6.100000";"5.600000"
"831";"Estudiante 00831";"4.900000";"4.300000";"4.700000";"4.300000";"5.300000";"4.800000";"4.200000";"6.900000"
"832";"Estudiante 00832";"4.600000";"4.300000";"4.500000";"4.600000";"4.000000";"4.400000";"4.200000";"6.700000"
"833";"Estudiante 00833";"5.100000";"5.000000";"5.000000";"4.400000";"4.300000";"4.700000";"4.500000";"6.200000"
"834";"Estudiante 00834";"6.000000";"6.400000";"6.300000";"6.500000";"6.600000";"6.500000";"6.000000";"6.100000"
"835";"Estudiante 00835";"4.100000";"4.100000";"4.900000";"4.500000";"4.900000";"4.400000";"4.100000";"6.400000"
"836";"Estudiante 00836";"5.300000";"5.000000";"5.900000";"5.800000";"5.600000";"4.700000";"4.800000";"6.300000"
"837";"Estudiante 00837";"6.100000";"6.000000";"5.700000";"5.000000";"5.100000";"5.200000";"5.500000";"6.700000"
"838";"Estudiante 00838";"5.500000";"5.800000";"5.500000";"5.100000";"5.900000";"5.600000";"5.000000";"6.600000"
"839";"Estudiante 00839";"6.300000";"6.200000";"6.900000";"6.800000";"6.800000";"6.600000";"6.300000";"6.900000"
"840";"Estudiante 00840";"6.500000";"6.300000";"6.300000";"6.900000";"6.900000";"6.700000";"6.900000";"5.800000"
"841";"Estudiante 00841";"3.700000";"3.900000";"4.400000";"4.100000";"4.600000";"4.600000";"4.800000";"6.700000"
"842";"Estudiante 00842";"6.800000";"7.000000";"6.800000";"6.400000";"6.700000";"6.900000";"6.600000";"6.800000"
"843";"Estudiante 00843";"4.700000";"4.300000";"5.200000";"5.000000";"5.100000";"4.300000";"5.200000";"6.300000"
"844";"Estudiante 00844";"5.700000";"5.300000";"6.000000";"6.100000";"6.000000";"5.800000";"6.000000";"5.600000"
"845";"Estudiante 00845";"6.000000";"5.700000";"5.300000";"5.600000";"5.800000";"6.100000";"6.100000";"6.600000"
"846";"Estudiante 00846";"4.700000";"4.300000";"4.200000";"4.300000";"4.200000";"4.500000";"4.500000";"6.700000"
"847";"Estudiante 00847";"5.300000";"5.300000";"5.900000";"5.400000";"4.900000";"5.100000";"5.100000";"6.600000"
"848";"Estudiante 00848";"6.200000";"6.800000";"6.500000";"6.600000";"6.200000";"6.400000";"6.800000";"6.800000"
"849";"Estudiante 00849";"4.800000";"4.000000";"4.800000";"4.400000";"4.500000";"4.900000";"4.000000";"6.300000"
"850";"Estudiante 00850";"4.900000";"5.600000";"5.200000";"5.000000";"5.100000";"4.900000";"4.900000";"6.300000"
"851";"Estudiante 00851";"4.200000";"4.400000";"4.400000";"4.700000";"4.700000";"4.100000";"4.000000";"6.700000"
"852";"Estudiante 00852";"5.600000";"6.400000";"5.900000";"5.800000";"6.500000";"5.600000";"5.400000";"5.800000"
"853";"Estudiante 00853";"5.500000";"5.700000";"5.700000";"5.800000";"5.600000";"6.100000";"6.000000";"6.900000"
"854";"Estudiante 00854";"6.200000";"5.800000";"5.400000";"6.300000";"5.200000";"6.200000";"6.200000";"6.500000"
"855";"Estudiante 00855";"5.000000";"5.400000";"4.800000";"5.400000";"5.200000";"5.600000";"4.900000";"5.900000"
"856";"Estudiante 00856";"5.000000";"4.400000";"4.500000";"4.500000";"4.800000";"5.400000";"5.200000";"5.800000"
"857";"Estudiante 00857";"6.100000";"5.400000";"6.000000";"5.900000";"6.100000";"5.300000";"6.300000";"6.100000"
"858";"Estudiante 00858";"6.100000";"6.000000";"5.700000";"5.400000";"6.000000";"5.500000";"6.100000";"6.600000"
"859";"Estudiante 00859";"5.200000";"5.300000";"5.000000";"5.700000";"5.800000";"5.200000";"4.900000";"6.700000"
"860";"Estudiante 00860";"5.200000";"4.900000";"4.900000";"4.500000";"4.500000";"5.300000";"4.700000";"6.000000"
"861";"Estudiante 00861";"5.300000";"5.300000";"5.000000";"5.200000";"5.700000";"5.100000";"5.400000";"6.600000"
"862";"Estudiante 00862";"6.900000";"6.300000";"6.400000";"6.900000";"6.400000";"6.100000";"6.800000";"5.800000"
"863";"Estudiante 00863";"6.100000";"6.100000";"5.800000";"5.900000";"6.600000";"6.700000";"6.300000";"5.500000"
"864";"Estudiante 00864";"5.300000";"4.500000";"4.500000";"5.200000";"5.500000";"4.500000";"4.800000";"6.400000"
"865";"Estudiante 00865";"4.300000";"4.600000";"4.400000";"4.300000";"4.900000";"4.100000";"4.100000";"5.800000"
"866";"Estudiante 00866";"5.800000";"5.200000";"4.900000";"5.900000";"6.000000";"5.100000";"5.400000";"7.000000"
"867";"Estudiante 00867";"5.600000";"5.600000";"6.200000";"5.900000";"5.500000";"5.700000";"6.000000";"6.500000"
"868";"Estudiante 00868";"6.600000";"7.000000";"6.400000";"6.000000";"6.800000";"6.300000";"6.100000";"5.700000"
"869";"Estudiante 00869";"4.100000";"5.000000";"4.200000";"4.700000";"4.900000";"5.200000";"4.700000";"5.500000"
"870";"Estudiante 00870";"6.500000";"6.600000";"6.500000";"6.300000";"6.300000";"7.000000";"6.900000";"5.900000"
"871";"Estudiante 00871";"6.800000";"6.600000";"6.800000";"6.900000";"7.000000";"6.600000";"6.900000";"6.700000"
"872";"Estudiante 00872";"3.800000";"3.900000";"4.700000";"4.400000";"4.200000";"4.600000";"4.200000";"5.500000"
"873";"Estudiante 00873";"5.200000";"4.700000";"5.200000";"4.800000";"5.400000";"4.700000";"5.000000";"6.200000"
"874";"Estudiante 00874";"5.400000";"4.900000";"5.100000";"5.500000";"4.900000";"5.400000";"4.700000";"6.800000"
"875";"Estudiante 00875";"6.600000";"6.800000";"6.600000";"6.400000";"5.700000";"6.300000";"6.200000";"6.500000"
"876";"Estudiante 00876";"4.700000";"4.600000";"5.100000";"4.800000";"4.900000";"3.900000";"5.000000";"6.300000"
"877";"Estudiante 00877";"4.300000";"4.500000";"4.500000";"3.900000";"4.300000";"4.800000";"4.100000";"5.800000"
"878";"Estudiante 00878";"4.100000";"4.600000";"4.400000";"4.900000";"4.400000";"3.800000";"4.300000";"5.500000"
"879";"Estudiante 00879";"5.500000";"5.200000";"4.400000";"4.300000";"4.500000";"4.900000";"5.300000";"6.200000"
"880";"Estudiante 00880";"5.400000";"5.900000";"5.400000";"5.500000";"5.600000";"5.600000";"6.100000";"6.300000"
"881";"Estudiante 00881";"6.500000";"5.800000";"6.800000";"6.600000";"6.400000";"6.900000";"6.000000";"6.100000"
"882";"Estudiante 00882";"5.200000";"5.700000";"4.600000";"5.300000";"5.600000";"4.900000";"4.600000";"7.000000"
"883";"Estudiante 00883";"4.900000";"5.500000";"5.100000";"4.800000";"5.000000";"4.900000";"4.900000";"6.900000"
"884";"Estudiante 00884";"6.400000";"5.600000";"6.000000";"5.500000";"5.900000";"6.200000";"6.000000";"6.200000"
"885";"Estudiante 00885";"3.700000";"4.400000";"4.200000";"4.400000";"4.400000";"3.800000";"4.600000";"6.300000"
"886";"Estudiante 00886";"4.600000";"4.300000";"4.700000";"5.100000";"4.400000";"4.200000";"5.300000";"5.600000"
"887";"Estudiante 00887";"3.900000";"3.500000";"4.600000";"3.700000";"4.400000";"3.500000";"4.100000";"6.100000"
"888";"Estudiante 00888";"6.400000";"6.700000";"5.800000";"5.800000";"6.000000";"6.200000";"6.400000";"6.000000"
"889";"Estudiante 00889";"4.500000";"4.200000";"3.700000";"3.700000";"3.900000";"4.300000";"3.800000";"5.800000"
"890";"Estudiante 00890";"4.700000";"4.400000";"5.100000";"4.200000";"4.600000";"5.100000";"4.500000";"6.800000"
"891";"Estudiante 00891";"5.400000";"5.100000";"4.900000";"5.800000";"5.500000";"5.200000";"5.600000";"6.700000"
"892";"Estudiante 00892";"6.900000";"6.600000";"6.200000";"6.000000";"6.700000";"6.200000";"6.700000";"6.700000"
"893";"Estudiante 00893";"4.400000";"5.300000";"4.700000";"4.500000";"5.300000";"4.800000";"4.600000";"5.800000"
"894";"Estudiante 00894";"4.900000";"5.500000";"5.300000";"5.600000";"5.500000";"4.900000";"5.300000";"6.300000"
"895";"Estudiante 00895";"4.800000";"4.200000";"5.000000";"5.100000";"4.800000";"4.500000";"5.000000";"7.000000"
"896";"Estudiante 00896";"4.800000";"5.100000";"4.900000";"4.600000";"5.200000";"4.800000";"5.500000";"5.600000"
"897";"Estudiante 00897";"3.500000";"3.600000";"4.600000";"4.200000";"3.700000";"3.800000";"4.600000";"5.900000"
"898";"Estudiante 00898";"5.600000";"5.700000";"5.700000";"5.600000";"5.600000";"4.800000";"5.900000";"6.600000"
"899";"Estudiante 00899";"5.100000";"6.000000";"5.400000";"6.000000";"5.800000";"5.600000";"6.100000";"6.100000"
"900";"Estudiante 00900";"4.800000";"5.500000";"5.200000";"5.400000";"4.900000";"5.400000";"4.800000";"6.300000"
"901";"Estudiante 00901";"5.700000";"5.500000";"5.000000";"5.800000";"5.300000";"5.800000";"5.400000";"6.000000"
"902";"Estudiante 00902";"5.100000";"5.900000";"5.300000";"5.800000";"5.800000";"5.800000";"6.100000";"6.300000"
"903";"Estudiante 00903";"4.200000";"5.200000";"4.600000";"5.000000";"5.100000";"4.400000";"4.600000";"6.800000"
"904";"Estudiante 00904";"4.200000";"4.400000";"5.100000";"4.800000";"4.300000";"4.400000";"4.500000";"6.200000"
"905";"Estudiante 00905";"5.900000";"6.900000";"6.500000";"6.400000";"6.400000";"6.200000";"6.000000";"6.700000"
"906";"Estudiante 00906";"3.500000";"3.400000";"3.500000";"4.500000";"4.200000";"4.100000";"4.300000";"6.400000"
"907";"Estudiante 00907";"6.600000";"6.600000";"6.300000";"5.900000";"6.600000";"6.800000";"6.900000";"5.700000"
"908";"Estudiante 00908";"4.500000";"4.700000";"4.400000";"4.000000";"4.400000";"4.200000";"5.100000";"6.500000"
"909";"Estudiante 00909";"6.100000";"6.200000";"6.900000";"6.400000";"6.600000";"6.900000";"6.200000";"5.700000"
"910";"Estudiante 00910";"5.000000";"5.600000";"5.400000";"5.100000";"5.400000";"5.200000";"5.500000";"5.800000"
"911";"Estudiante 00911";"5.700000";"5.400000";"5.800000";"6.200000";"6.200000";"5.400000";"6.300000";"6.800000"
"912";"Estudiante 00912";"4.100000";"3.600000";"4.000000";"3.600000";"4.100000";"4.400000";"3.600000";"5.800000"
"913";"Estudiante 00913";"6.400000";"5.800000";"6.200000";"5.800000";"5.600000";"5.800000";"5.800000";"6.800000"
"914";"Estudiante 00914";"6.200000";"5.600000";"6.200000";"5.800000";"6.100000";"5.500000";"6.400000";"5.800000"
"915";"Estudiante 00915";"3.800000";"4.300000";"4.400000";"4.400000";"3.700000";"4.600000";"4.800000";"6.900000"
"916";"Estudiante 00916";"4.700000";"3.900000";"4.700000";"4.400000";"4.700000";"4.800000";"4.300000";"7.000000"
"917";"Estudiante 00917";"6.600000";"6.000000";"6.500000";"6.700000";"6.100000";"6.900000";"6.800000";"7.000000"
"918";"Estudiante 00918";"4.400000";"3.500000";"4.200000";"4.100000";"4.300000";"4.100000";"4.200000";"5.600000"
"919";"Estudiante 00919";"5.700000";"5.300000";"5.600000";"5.300000";"5.200000";"5.000000";"4.900000";"5.700000"
"920";"Estudiante 00920";"5.900000";"5.700000";"5.200000";"5.000000";"5.600000";"5.800000";"5.800000";"6.100000"
"921";"Estudiante 00921";"6.600000";"5.500000";"6.000000";"5.900000";"6.600000";"5.700000";"5.900000";"6.000000"
"922";"Estudiante 00922";"6.200000";"6.800000";"6.300000";"6.400000";"6.300000";"6.600000";"6.600000";"6.400000"
"923";"Estudiante 00923";"4.300000";"4.800000";"4.900000";"5.200000";"4.400000";"4.600000";"4.300000";"6.900000"
"924";"Estudiante 00924";"6.800000";"6.500000";"6.900000";"6.500000";"6.000000";"6.300000";"6.900000";"6.700000"
"925";"Estudiante 00925";"4.600000";"4.300000";"4.300000";"4.800000";"4.700000";"5.200000";"4.600000";"5.700000"
"926";"Estudiante 00926";"5.800000";"6.700000";"6.400000";"6.500000";"6.800000";"6.100000";"6.500000";"6.700000"
"927";"Estudiante 00927";"6.700000";"6.700000";"6.400000";"6.900000";"6.700000";"6.900000";"6.500000";"6.900000"
"928";"Estudiante 00928";"4.100000";"4.300000";"5.000000";"4.900000";"4.200000";"4.400000";"4.100000";"7.000000"
"929";"Estudiante 00929";"5.800000";"6.100000";"6.500000";"6.500000";"6.100000";"5.900000";"6.700000";"5.500000"
"930";"Estudiante 00930";"6.400000";"5.900000";"6.300000";"5.900000";"5.600000";"6.400000";"6.600000";"5.800000"
"931";"Estudiante 00931";"5.500000";"5.200000";"5.600000";"5.400000";"6.000000";"6.100000";"5.200000";"6.600000"
"932";"Estudiante 00932";"4.700000";"4.900000";"4.600000";"4.100000";"3.900000";"4.300000";"4.600000";"6.300000"
"933";"Estudiante 00933";"5.400000";"5.700000";"5.300000";"4.600000";"4.800000";"5.000000";"5.100000";"6.800000"
"934";"Estudiante 00934";"5.400000";"6.500000";"5.400000";"5.800000";"5.500000";"5.900000";"6.400000";"6.700000"
"935";"Estudiante 00935";"6.000000";"5.500000";"6.500000";"6.600000";"6.000000";"6.100000";"6.700000";"6.200000"
"936";"Estudiante 00936";"4.800000";"4.300000";"4.500000";"4.100000";"3.900000";"3.800000";"4.800000";"6.200000"
"937";"Estudiante 00937";"5.200000";"5.300000";"4.800000";"4.700000";"5.400000";"4.600000";"5.100000";"5.600000"
"938";"Estudiante 00938";"5.100000";"4.700000";"4.500000";"4.400000";"4.400000";"4.500000";"5.000000";"5.800000"
"939";"Estudiante 00939";"4.300000";"4.300000";"4.700000";"3.800000";"4.300000";"4.900000";"4.600000";"6.300000"
"940";"Estudiante 00940";"3.700000";"4.500000";"3.700000";"3.700000";"4.100000";"4.500000";"3.500000";"6.400000"
"941";"Estudiante 00941";"5.800000";"6.400000";"6.500000";"6.400000";"5.700000";"5.800000";"5.700000";"6.700000"
"942";"Estudiante 00942";"5.400000";"5.700000";"5.000000";"5.400000";"6.100000";"6.100000";"5.100000";"6.300000"
"943";"Estudiante 00943";"6.600000";"6.400000";"6.000000";"6.200000";"5.800000";"6.700000";"5.900000";"5.500000"
"944";"Estudiante 00944";"4.600000";"4.100000";"4.000000";"4.500000";"4.800000";"4.500000";"5.000000";"5.700000"
"945";"Estudiante 00945";"5.300000";"5.200000";"4.600000";"5.400000";"4.900000";"5.000000";"4.700000";"6.300000"
"946";"Estudiante 00946";"4.200000";"4.200000";"3.400000";"3.600000";"3.400000";"3.800000";"4.400000";"6.900000"
"947";"Estudiante 00947";"4.100000";"4.100000";"4.600000";"4.900000";"5.100000";"4.500000";"4.500000";"6.600000"
"948";"Estudiante 00948";"5.900000";"6.100000";"5.600000";"5.500000";"6.500000";"5.800000";"6.000000";"6.700000"
"949";"Estudiante 00949";"3.600000";"4.500000";"4.100000";"4.400000";"3.600000";"4.300000";"4.100000";"6.800000"
"950";"Estudiante 00950";"5.600000";"6.300000";"6.300000";"6.200000";"5.900000";"5.600000";"5.800000";"6.400000"
"951";"Estudiante 00951";"6.500000";"6.900000";"6.800000";"6.200000";"6.400000";"6.500000";"6.400000";"6.300000"
"952";"Estudiante 00952";"4.500000";"4.300000";"4.300000";"4.600000";"5.000000";"5.100000";"4.200000";"6.200000"
"953";"Estudiante 00953";"4.000000";"4.000000";"4.800000";"4.200000";"4.200000";"3.900000";"3.800000";"6.500000"
"954";"Estudiante 00954";"5.100000";"5.700000";"5.300000";"4.800000";"5.000000";"5.600000";"5.200000";"5.900000"
"955";"Estudiante 00955";"5.600000";"4.900000";"4.700000";"4.800000";"5.500000";"4.500000";"4.700000";"5.700000"
"956";"Estudiante 00956";"5.900000";"6.300000";"5.600000";"5.900000";"6.000000";"6.100000";"5.700000";"6.300000"
"957";"Estudiante 00957";"4.900000";"5.800000";"5.100000";"4.700000";"5.700000";"4.800000";"4.800000";"5.600000"
"958";"Estudiante 00958";"6.500000";"6.600000";"6.700000";"6.500000";"6.400000";"6.500000";"6.700000";"6.300000"
"959";"Estudiante 00959";"3.800000";"4.100000";"4.800000";"4.700000";"4.700000";"3.900000";"4.400000";"5.600000"
